Equipment_Type,Risk_Score,Primary_Risk_Factor,Mitigation_Actions,Risk_Reduction,Reduced_Risk_Score,Implementation_Cost,Cost_per_Risk_Point
"10PT-103,MFOLD SYSTEM,ZARAMA FACILITY_2",13.542857142857144,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5604125893683036,5.953269503983546,40.8886375158694,5.387464966665547
ROTARY SCREW AIR COMPRESSOR (A-4601B),13.028571428453661,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6211809992309645,4.935470409974822,43.70306354006845,5.400039297703313
"EQ-FS-840,FIRE SYSTEM,FACILITY_1",10.98593015873016,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.674607256421754,3.5747419551082023,40.28929031891222,5.436279475296856
"LEVEL IND CONTRLR ALARM301, PRODTN SEP",22.35824606413995,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.578022289481797,9.4346814853484,70.75525800732231,5.474902653671611
"EQ-FS-112/A,FIRE SYSTEM,LOCATION_A FACILITY_2",12.350954513888889,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5525132458979911,5.526888545481694,37.367910981854756,5.475901193636439
"10PT-402,MFOLD SYSTEM,ZARAMA FACILITY_2",14.908714285714284,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5291584569278783,7.019642039507097,43.352111473465,5.495210351801165
"PZT052, PUMP PKG A,CHEM SYS, LOCATION_C  FLB",54.091452380952376,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6227024729787208,20.408571216322613,185.2278638417198,5.499169234852354
"FLOW TRANSMTR,12FT-580,INLET MFLD SYST",23.55999999978704,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.580141220448193,9.891872846151157,75.39132903299341,5.5158492590507135
"S/DWN V/V, HP1 HEADER, ADIB F/S",31.821462857142855,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5315600500430693,14.906444468356328,93.32977100195816,5.517568403226169
"66TI-002,HP FLARE TIP,FLARE SYS,FACILITY_1",9.22857142848801,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.42715086071481606,5.2865791996411975,21.78812360303885,5.527185833497377
"45FI-410,GAS EXP METER,TR4,METER SYS,FACILITY_1",9.119999999917564,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5215980440886585,4.363025837871997,26.364153243554444,5.542210730069949
"FLAME DETECTOR-108,  FP SYS,  EPUS2",8.794285714285715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6844333225557633,2.7751835233524593,33.36940693169596,5.543917659673771
"LEVEL SHUTDWN TRNSMTR,PRODUCTN SEPRTR",14.27499999987097,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41362952053875224,8.370438594233653,32.74294033174742,5.545363674342763
"12PI-664/A,MFOLD SYSTEM,LOCATION_C FACILITY_2",15.199999999862607,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.45007089056042393,8.358922463406,38.03544419408013,5.559861584872622
"74HS-791,FIRE SYSTEM,FACILITY_1",11.644285714285715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6929957161288962,3.5748455969048103,44.91655787477532,5.566254563067985
"12PT-023,MFOLD SYSTEM,LOCATION_C FACILITY_2",9.046297376093293,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5387550106676346,4.172559336733555,27.226620190048465,5.586393845990382
"I/P CONVERTER102,COND SPIKING PUMP B",16.40597142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6173840864226243,6.277185746267181,56.660052742089405,5.5939630395259305
"26XZV-103,AFTER,BTER ST2,TR1,CP SYS,FACILITY_1",30.42440079365079,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4614306046619253,16.385651138959744,78.67776602564577,5.604328587721173
"PUMP, CORROSION INHIBITION PUMP PKG A",14.982857142721713,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.663149584809251,5.046981649269488,55.80828282157452,5.616846030161344
"LZT104 (LL),DIESEL TANK,DIESEL SYS,GB FB",49.068883333333325,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4206577977363499,28.427674932951444,117.1024104732866,5.673234250719551
"P/GGE, C/OIL PMP DSCHRG HDR, ETEL F/S",213.80039999806746,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.4670325555834167,113.94865280221329,567.6270814435676,5.684698539427615
"69XSV-207,HP FG SCBER,TR2,FUEL SYS,FACILITY_1",13.028571428453661,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5779724057034337,5.498416657071277,42.915121646490185,5.699102202996531
"PUMP,DEMULSIFIER PMP A,CHEM SYS,FACILITY_1",14.928965079365081,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5566858077183883,6.618222095759118,47.3840977314671,5.701547722621009
MARSHALLING CABINET FOR F&G MAPPING,351.4620857111089,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6080201010939646,137.7660728263448,1220.982779125001,5.713643238554094
"51XZV-015,XXHP SEPARATOR,SEP SYS,FACILITY_1",23.033057142857142,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.546780379120773,10.439033425975284,71.98152907287589,5.715530690670933
"EQ-FD-203,FIRE SYSTEM,ZARAMA FACILITY_2",10.210559523809524,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.467959560607106,5.432430575494918,27.31364232688131,5.716388699914781
"12PT-253,MFOLD SYSTEM,LOCATION_A FACILITY_2",8.957142857142857,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.575815939508497,3.79947722754532,29.51261012961677,5.722086744099325
ETELEBOU REMOTE  INTEGRATED FACILTY,99.04091486880465,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6482358594796122,34.83904229517797,367.54461991700964,5.724827099015059
"PUMP,EXP BTER PMP A,TR1,PMP SYS,FACILITY_1",12.051428571319638,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.596622940945798,4.861269814500698,41.23757998561727,5.73528087213773
"EQ-FS-657/A,FIRE SYSTEM,FACILITY_1",10.097142857051589,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6279292623309498,3.7568513911729657,36.40947329154814,5.742555131336158
"O/DRAIN SVR PIT 1, ETEL FLOW STN.",14.928571428571429,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6722338441244169,4.893080469856919,57.823002923300635,5.76185093097901
"10-CV-101,MFOLD SYS,ZARAMA FACILITY_2",35.9382,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6609410689622105,12.185167675422287,137.56139265000684,5.791319220648281
"VIBRATION TRANS, BSTR COMP.TRAIN 2.",20.378142856958657,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6508781298881321,7.114455343628209,76.9218554099513,5.799432121168587
"EQ-FS-625,FIRE SYSTEM,FACILITY_1",10.553592857142858,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5184121466431666,5.08248212927344,31.884905746551254,5.827867015034441
"10-JE-101-S,MFOLD SYS,LOCATION_A FACILITY_2",12.051428571319638,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6410387098120304,4.325996348569057,45.07000262914915,5.833978129589016
"PORTABLE / FRESH WATER SYSTEM,LOCATION_C FLB",1126.3551,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6149622197359985,433.6892674930374,4067.704081234241,5.872534619633274
"74XAV-101,FIRE SYSTEM,ETELEBOU FACILITY_2",14.005714285587688,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5077907429452111,6.89374222303076,41.884067256156435,5.8892339407050605
"66XSV-040/A,ATM KO DRUM,FLARE SYS,FACILITY_1",8.997857142857143,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.45804994426648116,4.876389180053669,24.276011331325737,5.890137094457212
"AFTER,BTER CP ST1,TR1,COMP SYS,FACILITY_1",13.462857142735452,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4580065579997667,7.296780281948613,36.344285124255265,5.894231607034729
